Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
3000,0.0,0.0,0.25,0.0,2.0,0.0,0.25,0.25,0.63,0.88,40.0,Steve Cook,5.8,0.0,0.0,54.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000,0.0,0.13,0.25,0.0,0.88,0.25,0.38,0.88,0.25,0.25,73.0,Toby Alderweireld,8.1,0.0,0.0,68.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,0.0,0.0,0.23,0.0,1.15,4.82,1.38,0.69,0.23,1.15,37.65,Ryan Bertrand,6.1,0.0,0.8888888888888888,21.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,0.0,0.0,0.22,0.0,1.96,0.0,0.0,1.74,1.3,0.22,42.61,Ibrahim Amadou,3.4,0.0,0.0,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2600,0.0,0.0,0.21,0.0,1.65,0.82,0.41,0.41,0.82,0.21,30.48,Ryan Bennett,0.2,0.0,0.0,53.51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.18,0.18,1.28,0.0,0.18,0.55,0.73,0.55,51.59,Andreas Christensen,0.0,0.0,0.0,73.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.15,0.0,0.88,4.25,1.32,1.03,1.61,1.47,51.3,Danny Rose,5.2,0.0,0.1111111111111111,68.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.13,0.13,0.88,2.0,0.88,1.0,0.5,1.13,42.68,Jamal Lewis,3.8,0.0,0.0,22.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2500,0.0,0.0,0.13,0.0,2.25,0.0,0.13,1.13,0.75,0.5,46.38,Jan Bednarek,3.1,0.0,0.0,21.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4400,0.0,0.13,0.13,0.0,1.13,0.13,0.13,1.5,0.38,0.25,60.25,Jonny Evans,4.0,0.0,0.0,64.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.13,0.13,0.0,2.13,0.13,0.13,1.63,0.88,0.38,63.63,Caglar Soyuncu,6.6,0.0,0.0,64.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,0.0,0.13,0.13,0.0,1.63,3.5,1.13,1.0,1.0,0.75,29.38,Matthew Lowton,3.9,0.0,0.0,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2600,0.0,0.13,0.13,0.0,1.25,0.38,0.25,0.25,0.75,0.0,44.25,Tyrone Mings,2.0,0.0,0.0,39.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4200,0.0,0.0,0.0,0.0,1.57,6.26,2.74,0.78,1.17,0.78,48.13,Ahmed Elmohamady,0.0,0.0,0.0,39.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4100,0.0,0.59,0.0,0.0,1.18,3.55,2.37,0.59,0.0,1.18,45.0,Matt Targett,23.6,0.0,0.0,39.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3800,0.0,0.0,0.0,0.0,0.71,3.54,1.42,0.71,0.0,0.0,26.22,Charlie Daniels,0.0,0.0,0.1111111111111111,54.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.99,0.99,40.55,Lewis Cook,2.8,0.0,0.1111111111111111,54.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3700,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,22.0,Ciaran Clark,-0.8,0.0,0.0,9.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4600,0.0,0.0,0.0,0.0,1.26,2.09,0.42,2.93,2.09,0.0,20.51,Javier Manquillo,0.0,0.0,0.0,9.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4300,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,1.7,0.85,22.08,DeAndre Yedlin,7.5,0.0,0.0,9.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3700,0.0,0.0,0.0,0.0,1.99,3.31,1.32,0.66,0.66,1.99,43.68,Ki Sung-yueng,0.0,0.0,0.4444444444444444,9.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200,0.0,0.43,0.0,0.0,0.87,1.73,0.43,0.87,1.73,0.0,47.6,Kevin Danso,1.0,0.0,0.0,21.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3900,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.8,0.4,0.8,56.8,Jan Vertonghen,4.3,0.0,0.0,68.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,39.0,Adrian Mariappa,0.0,0.0,0.0,12.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2700,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.17,0.83,0.17,49.17,Craig Cathcart,0.4,0.0,0.0,12.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3800,0.0,0.0,0.0,0.0,1.7,0.85,0.0,0.0,0.0,0.0,27.17,Alexander Tettey,5.9,0.0,0.0,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6300,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,3.46,3.46,25.1,Shane Long,0.0,0.0,0.0,21.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,0.0,0.0,0.0,0.0,0.75,0.0,0.13,1.0,0.5,0.13,39.25,Conor Coady,-0.8,0.0,0.0,53.51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0.0,0.14,0.0,0.0,1.86,4.57,1.86,2.71,2.0,0.57,49.86,Joao Moutinho,8.3,0.0,3.4444444444444446,53.51,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,59.0,Jesus Vallejo,1.0,0.0,0.0,53.51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0.0,0.14,0.0,0.0,1.72,0.14,0.72,1.72,1.29,0.57,38.92,Willy Boly,2.8,0.0,0.0,53.51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.0,0.56,6.19,1.13,0.56,3.94,1.13,1.13,0.0,1.69,27.0,Theo Walcott,7.0,25.0,0.0,36.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9700,1.08,0.0,4.05,2.3,0.27,0.27,1.22,0.14,1.08,1.08,15.27,Tammy Abraham,8.2,51.22,0.0,55.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6400,0.0,0.0,3.98,1.33,0.8,0.8,2.65,0.53,0.53,0.8,51.5,Ross Barkley,0.0,25.0,0.1,55.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,0.45,0.0,3.87,1.34,0.45,0.15,0.89,0.6,0.74,1.34,22.17,Neal Maupay,19.0,32.26,0.0,36.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7800,0.0,0.0,3.7,1.48,1.85,1.85,2.96,0.37,0.74,1.48,39.63,Pedro,0.0,33.33,0.0,55.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,0.0,0.17,3.7,1.51,0.67,4.71,2.52,0.67,1.18,0.34,34.49,Gerard Deulofeu,8.7,34.84,1.7,42.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6200,0.0,0.0,3.6,2.16,1.44,1.44,1.44,0.0,0.72,1.44,26.64,Michail Antonio,0.0,0.0,0.0,47.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000,0.55,0.0,3.18,1.25,0.14,0.42,0.14,0.28,1.8,2.49,17.45,Ashley Barnes,9.1,34.84,0.0,21.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7500,0.36,0.0,2.89,1.08,0.0,3.25,2.53,0.36,1.08,0.36,26.02,Leandro Trossard,2.5,26.67,0.5,36.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9500,0.18,0.18,2.85,0.53,0.71,3.39,1.25,1.96,0.53,2.85,46.69,Willian,26.1,33.33,1.3,55.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.0,0.31,2.81,0.31,0.63,1.56,0.94,0.94,3.44,1.25,14.06,Moise Kean,0.0,32.26,0.0,36.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6300,0.24,0.24,2.72,0.71,0.59,2.72,0.94,2.36,0.71,2.6,25.98,Richarlison,4.8,30.77,0.1,36.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4800,0.23,0.0,2.71,0.9,0.23,0.23,1.58,0.45,0.68,0.23,16.47,Andre Gray,2.9,40.0,0.0,42.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500,1.05,0.0,2.63,1.05,0.53,0.0,0.53,0.53,2.63,1.05,19.47,Lys Mousset,12.1,27.78,0.0,25.14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8300,0.47,0.0,2.45,1.16,0.58,5.47,2.1,0.82,0.93,0.58,31.79,Mason Mount,13.7,34.84,4.8,55.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.0,2.44,0.44,0.44,3.99,1.11,1.33,0.67,1.11,35.25,Pablo Fornals,2.5,0.0,1.2,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3800,0.0,0.0,2.43,1.01,0.81,0.2,0.81,0.2,0.2,1.62,25.95,Dominic Solanke,1.1,34.84,0.0,31.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5800,0.14,0.14,2.42,1.0,0.14,4.69,3.13,0.71,0.43,0.71,30.0,Gylfi Sigurdsson,3.9,26.67,2.5,36.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5500,0.5,0.13,2.38,1.25,0.75,0.13,1.0,0.88,1.63,1.5,32.13,Sebastien Haller,5.0,40.0,0.0,47.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6400,0.0,0.0,2.24,1.12,0.0,0.45,0.0,1.8,2.47,1.8,24.01,David McGoldrick,8.0,29.41,0.0,25.14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6100,0.18,0.0,2.21,0.74,1.1,1.66,0.0,0.18,1.29,0.55,16.56,Callum Robinson,1.9,31.25,0.0,25.14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5700,0.0,0.0,2.16,0.0,0.0,2.16,1.08,0.0,1.62,1.62,26.41,Ismaila Sarr,0.0,38.17,0.0,42.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,0.54,0.0,2.15,1.25,0.54,1.25,1.79,0.89,1.61,1.07,36.14,Andriy Yarmolenko,16.0,29.41,0.0,47.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5200,0.0,0.0,2.14,0.86,0.0,0.0,0.86,1.29,0.86,0.86,19.29,Danny Welbeck,0.0,34.84,0.0,42.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6600,0.48,0.0,2.14,1.07,0.0,0.36,0.59,0.36,0.59,1.07,16.88,Chris Wood,0.0,34.84,0.0,21.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5100,0.14,0.0,2.12,0.57,0.99,2.4,1.84,1.13,0.99,0.42,40.55,Tom Cleverley,1.1,0.0,0.4,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,0.0,0.45,2.11,0.91,1.51,2.42,1.81,2.72,0.91,1.96,57.53,Felipe Anderson,6.4,27.78,0.2,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4900,0.19,0.0,2.09,0.95,0.19,2.09,1.52,0.95,0.0,0.19,33.04,Alex Iwobi,7.6,0.0,0.0,36.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4900,0.5,0.0,2.01,0.84,0.5,1.51,0.84,0.5,0.5,2.01,27.94,Harry Wilson,5.2,28.57,0.7,31.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4800,0.0,0.0,2.01,0.33,0.0,1.0,0.67,0.0,2.68,2.01,19.41,Glenn Murray,-0.4,34.84,0.0,36.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7200,0.19,0.0,1.94,0.39,0.77,0.19,0.58,0.58,1.74,0.58,21.68,Oliver McBurnie,0.0,33.33,0.0,25.14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.17,0.0,1.88,0.34,0.51,2.05,1.7,0.34,0.68,2.56,41.25,Roberto Pereyra,4.9,30.77,1.0,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,0.0,0.14,1.87,0.14,0.43,6.18,3.59,0.86,0.86,0.58,49.89,Pascal Gross,13.8,0.0,2.5,36.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5200,0.37,0.0,1.84,1.11,0.0,0.37,0.37,1.48,1.11,0.74,16.23,Jay Rodriguez,14.7,28.57,0.0,21.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8200,0.0,1.38,1.84,0.46,0.92,4.13,4.13,0.46,0.92,0.46,45.92,Callum Hudson-Odoi,2.9,34.84,0.2,55.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,0.46,0.0,1.83,0.69,1.14,0.46,0.23,0.23,0.69,0.23,29.92,Jeff Hendrick,2.0,0.0,0.0,21.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,0.57,0.0,1.83,1.26,0.23,1.03,1.48,0.46,1.94,1.03,14.39,Callum Wilson,-0.2,40.0,0.0,31.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6500,0.0,0.0,1.74,0.47,0.47,5.38,1.9,1.11,0.79,0.0,34.01,John Fleck,8.2,0.0,2.1,25.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6700,0.29,0.0,1.73,0.58,1.44,5.77,2.02,0.0,0.29,0.29,16.15,Johann Berg Gudmundsson,0.0,0.0,0.8,21.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3600,0.11,0.0,1.71,0.46,1.14,0.34,1.25,0.91,1.02,0.34,60.99,Abdoulaye Doucoure,5.4,0.0,0.0,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,0.38,0.0,1.69,0.75,0.19,0.38,0.19,0.19,1.88,1.31,15.75,Dominic Calvert-Lewin,12.8,28.57,0.0,36.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6100,0.0,0.14,1.57,0.29,0.72,3.43,2.43,0.57,0.14,1.72,51.22,Manuel Lanzini,2.1,25.0,2.3,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5300,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,1.5,1.0,24.0,Troy Deeney,0.0,0.0,0.0,42.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,0.0,0.0,1.44,0.96,2.4,3.6,1.44,2.16,0.48,1.68,65.04,Emerson Palmieri,0.0,0.0,0.1,55.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,0.0,0.58,1.44,0.58,0.58,1.44,1.73,0.86,0.86,1.44,37.67,Christian Pulisic,45.1,33.33,0.0,55.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.0,0.12,1.41,0.12,2.95,0.35,0.47,1.41,1.3,0.47,44.06,Philip Billing,3.1,0.0,0.0,31.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7300,0.0,0.34,1.37,0.11,0.8,6.16,1.03,1.14,0.68,1.14,21.44,Dwight McNeil,19.6,0.0,2.4,21.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5700,0.0,0.23,1.36,0.23,1.25,8.51,2.38,1.36,1.48,0.79,46.76,Lucas Digne,12.5,0.0,4.1,36.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5300,0.0,0.19,1.34,0.57,1.72,4.01,1.53,0.96,0.57,0.76,39.17,Solomon March,0.0,0.0,0.5,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4200,0.0,0.14,1.29,0.29,1.0,1.29,1.29,1.71,1.71,0.43,56.14,Davy Propper,3.9,0.0,0.0,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4700,0.51,0.0,1.27,0.51,1.27,3.05,0.0,1.27,0.51,1.02,35.59,Aaron Cresswell,6.7,0.0,0.0,47.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4300,0.21,0.21,1.26,0.21,1.67,1.05,1.05,1.67,1.67,2.51,29.93,Will Hughes,4.8,0.0,0.0,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,0.63,0.0,1.25,0.63,2.82,0.31,0.31,0.63,2.51,0.63,43.59,N'Golo Kante,0.0,0.0,0.0,55.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,0.0,0.0,1.25,1.25,0.63,8.75,1.25,1.25,1.88,2.5,35.0,Robert Snodgrass,29.0,25.0,0.9,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,0.0,0.0,1.22,0.78,1.67,0.22,0.0,0.89,0.56,0.44,54.29,Yerry Mina,0.0,0.0,0.0,36.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5200,0.17,0.17,1.17,0.34,0.67,8.38,1.17,0.67,0.34,2.01,29.16,Ryan Fraser,14.3,0.0,2.6,31.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3700,0.0,0.0,1.14,0.28,1.71,0.0,0.0,0.43,1.0,0.71,67.39,Kurt Zouma,2.2,0.0,0.0,55.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,0.11,0.11,1.11,0.22,1.89,0.22,0.44,1.11,0.22,0.67,43.0,Nathan Ake,5.9,0.0,0.0,31.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5700,0.21,0.41,1.03,0.41,1.24,4.33,1.65,1.65,1.44,0.62,59.04,Marcos Alonso,4.2,0.0,0.1,55.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.0,0.0,1.02,0.23,1.92,0.23,0.56,1.58,1.47,0.45,66.96,Dale Stephens,5.6,0.0,0.0,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5200,0.0,0.0,0.98,0.0,1.31,4.58,0.65,2.29,0.98,0.33,52.04,Aaron Mooy,0.0,0.0,0.7,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4500,0.24,0.24,0.98,0.49,0.37,0.37,1.47,0.37,1.35,1.22,23.36,Joshua King,8.5,32.26,0.1,31.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4800,0.12,0.12,0.92,0.23,1.85,1.85,1.04,0.46,0.92,0.12,43.15,John Lundstram,6.7,0.0,0.1,25.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4300,0.15,0.0,0.91,0.46,0.46,0.46,0.76,1.21,1.67,1.37,51.6,Mark Noble,3.3,0.0,0.0,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7600,0.0,0.0,0.9,0.9,0.0,0.0,3.6,0.0,3.6,0.9,26.1,Olivier Giroud,1.9,44.44,0.0,55.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.43,0.0,0.86,0.43,0.21,2.36,1.29,1.5,1.29,1.07,32.79,Bernard,1.1,0.0,0.4,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4100,0.0,0.0,0.84,0.17,3.38,0.0,0.34,1.01,1.69,1.35,62.48,Etienne Capoue,0.0,0.0,0.0,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2500,0.0,0.0,0.84,0.24,0.96,0.0,0.0,0.6,1.08,0.24,45.78,Craig Dawson,3.5,0.0,0.0,42.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,0.0,0.0,0.83,0.0,1.65,0.0,0.0,0.0,0.0,0.0,41.28,Nathaniel Chalobah,0.3,0.0,0.0,42.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,0.0,0.0,0.82,0.82,1.64,0.82,0.0,0.82,2.45,3.27,45.0,Tom Davies,8.1,0.0,0.0,36.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3600,0.0,0.0,0.79,0.31,1.26,0.0,0.63,1.26,1.1,0.79,29.69,Jack Cork,6.1,0.0,0.0,21.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5100,0.77,0.0,0.77,0.77,0.77,0.77,3.85,1.54,3.85,2.31,33.85,Billy Sharp,0.6,31.25,0.0,25.14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.0,0.25,0.76,0.0,0.76,3.82,1.02,1.02,1.02,0.0,47.93,Daryl Janmaat,10.2,0.0,0.0,42.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4400,0.0,0.0,0.71,0.0,2.83,4.25,0.71,1.42,1.42,1.77,32.6,Luke Freeman,0.0,0.0,0.6,25.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.7,0.0,2.24,0.28,0.14,0.7,1.12,1.26,44.79,Jefferson Lerma,9.3,0.0,0.0,31.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4300,0.12,0.12,0.7,0.12,2.09,0.35,1.16,1.98,0.93,1.28,74.53,Jorginho,2.4,25.0,0.0,55.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.67,0.11,1.67,0.11,0.33,1.22,1.0,1.33,29.33,James Tarkowski,4.8,0.0,0.0,21.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000,0.0,0.11,0.67,0.11,1.56,0.78,0.22,0.56,0.22,0.78,42.22,Jack O'Connell,4.9,0.0,0.0,25.14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.33,0.0,0.66,0.33,2.32,0.66,0.0,1.33,1.0,1.0,41.18,Chris Mepham,0.0,0.0,0.0,31.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5600,0.0,0.0,0.59,0.23,1.53,5.64,2.11,1.41,0.82,0.94,57.22,Oliver Norwood,1.9,0.0,3.8,25.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,0.0,0.11,0.56,0.0,1.11,3.0,0.89,1.67,1.33,0.56,40.56,Enda Stevens,9.2,0.0,0.0,25.14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,0.0,0.22,0.56,0.0,0.67,3.44,1.89,1.22,1.89,0.78,45.44,Ashley Westwood,7.6,0.0,2.2,21.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3200,0.0,0.0,0.56,0.22,1.78,0.0,0.33,0.44,0.33,0.89,31.56,Ben Mee,4.7,0.0,0.0,21.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400,0.0,0.0,0.56,0.11,2.22,0.0,0.33,1.89,1.11,0.22,46.56,Declan Rice,7.1,0.0,0.0,47.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
